"abbreviation","name","equation","lowbnd","uppbnd","obj_coef","subsystem","type","subtype","gpr_rule","is_gene_associated"
"GLUNpp","Glutaminase","h2o__p + gln____L__p --> nh4__p + glu____L__p",0,1000,0,"Glutamate Metabolism","core","internal","b2957",TRUE
"G6Ptex","Glucose 6-phosphate transport via diffusion (extracellular to periplasm)","g6p__e <=> g6p__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"NTD12","5'-nucleotidase (dIMP)","dimp__c + h2o__c --> pi__c + din__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b2744 or b2291 or b3399 or b2361",TRUE
"TUNGSabcpp","Tungstate transport via ABC system (periplasm)","atp__c + tungs__p + h2o__c --> h__c + adp__c + pi__c + tungs__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b0764 and b0765 and b0763",TRUE
"NAtex","Sodium transport via diffusion (extracellular to periplasm)","na1__e <=> na1__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"MOBDabcpp","Molybdate transport via ABC system (periplasm)","atp__c + mobd__p + h2o__c --> h__c + adp__c + pi__c + mobd__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","(b0764 and b0765 and b0763) or (b2422 and b2423 and b2424 and b3917) or (b2425 and b2422 and b2423 and b2424)",TRUE
"MOBDtex","Molybdate transport via diffusion (extracellular to periplasm)","mobd__e <=> mobd__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"NI2uabcpp","Nickel transport via ABC system (uptake, periplasm)","atp__c + ni2__p + h2o__c --> h__c + ni2__c + adp__c + pi__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","(b3480 and b3476 and b3479 and b3477 and b3478) or b4242",TRUE
"FECRMtonex","Ferrichrome transport via ton system (extracellular)","h__p + fecrm__e --> h__c + fecrm__p",0,1000,0,"Transport, Outer Membrane","core","transport","(b1252 and b3005 and b3006) and b0150",TRUE
"ARBTNtonex","Aerobactin transport via ton system (extracellular)","h__p + arbtn__fe3__e --> h__c + arbtn__fe3__p",0,1000,0,"Transport, Outer Membrane","core","transport","",FALSE
"ADOCBLabcpp","Adenosylcobalamin transport via ABC system (periplasm)","atp__c + adocbl__p + h2o__c --> adocbl__c + h__c + adp__c + pi__c",0,1000,0,"Transport, Inner Membrane","core","transport","b1709 and b0158 and b1711",TRUE
"EX_enter__e","Enterochelin exchange","enter__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_fecrm__un__e","Ferrichrome minus Fe(III) exchange","fecrm__un__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_cgly__e","Cys-Gly exchange","cgly__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"NI2tex","Nickel transport via diffusion (extracellular to periplasm)","ni2__e <=> ni2__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"NTD10pp","5'-nucleotidase (XMP)","h2o__p + xmp__p --> xtsn__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b4055 or b0480",TRUE
"NTD1pp","5'-nucleotidase (dUMP)","dump__p + h2o__p --> duri__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0480 or b4055",TRUE
"EX_chtbs__e","Chitobiose exchange","chtbs__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_gmp__e","GMP exchange","gmp__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"NTD2pp","5'-nucleotidase (UMP)","h2o__p + ump__p --> uri__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b4055 or b0480 or b0383",TRUE
"NACtex","Nicotinic acid transport via diffusion (extracellular to periplasm)","nac__e <=> nac__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"NTD3pp","5'-nucleotidase (dCMP)","h2o__p + dcmp__p --> dcyt__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0480 or b4055",TRUE
"NTD4pp","5'-nucleotidase (CMP)","h2o__p + cmp__p --> cytd__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0480 or b4055 or b0383",TRUE
"NTD5pp","5'-nucleotidase (dTMP)","h2o__p + dtmp__p --> thymd__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b4055 or b0480",TRUE
"EX_h2o2__e","Hydrogen peroxide exchange","h2o2__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_ump__e","UMP exchange","ump__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_pydam__e","Pyridoxamine exchange","pydam__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"CRNabcpp","L-carnitine transport via ABC system (periplasm)","atp__c + crn__p + h2o__c --> h__c + adp__c + pi__c + crn__c",0,1000,0,"Transport, Inner Membrane","core","transport","b2679 and b2677 and b2678",TRUE
"CRNDabcpp","D-carnitine transport via ABC system (periplasm)","crn____D__p + atp__c + h2o__c --> h__c + adp__c + pi__c + crn____D__c",0,1000,0,"Transport, Inner Membrane","core","transport","b2679 and b2677 and b2678",TRUE
"DNTPPA","Dihydroneopterin triphosphate pyrophosphatase","h2o__c + ahdt__c --> h__c + dhpmp__c + ppi__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b1865 or b0099",TRUE
"NTD6pp","5'-nucleotidase (dAMP)","h2o__p + damp__p --> pi__p + dad__2__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0480 or b4055",TRUE
"NTD7pp","5'-nucleotidase (AMP)","h2o__p + amp__p --> adn__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0480 or b4055 or b0383",TRUE
"CTBTabcpp","Crotonobetaine transport via ABC system (periplasm)","ctbt__p + atp__c + h2o__c --> h__c + ctbt__c + adp__c + pi__c",0,1000,0,"Transport, Inner Membrane","core","transport","b2678 and b2677 and b2679",TRUE
"NTD9pp","5'-nucleotidase (GMP)","h2o__p + gmp__p --> gsn__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0480 or b4055 or b0383",TRUE
"NH4tex","Ammonia transport via diffusion (extracellular to periplasm)","nh4__e <=> nh4__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b1377 or b2215 or b0241 or b0929",TRUE
"PEAMNOpp","Phenethylamine oxidase","peamn__p + h2o__p + o2__p --> nh4__p + pacald__p + h2o2__p",0,1000,0,"Nitrogen Metabolism","core","internal","b1386",TRUE
"GAL1PPpp","D-galactose 1-phosphatase","h2o__p + gal1p__p --> gal__p + pi__p",0,1000,0,"Alternate Carbon Metabolism","core","internal","b1002",TRUE
"NTPP9","Nucleoside triphosphate pyrophosphorylase (itp)","h2o__c + itp__c --> h__c + imp__c + ppi__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b2954",TRUE
"NTPP10","Nucleoside triphosphate pyrophosphorylase (ditp)","ditp__c + h2o__c --> h__c + dimp__c + ppi__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b2954",TRUE
"NTPP11","Nucleoside triphosphate pyrophosphorylase (xtp)","xtp__c + h2o__c --> h__c + ppi__c + xmp__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b2954",TRUE
"H2O2tex","Hydrogen peroxide transport via diffusion (external)","h2o2__e <=> h2o2__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"ARGDCpp","Arginine decarboxylase","h__p + arg____L__p --> agm__p + co2__p",0,1000,0,"Arginine and Proline Metabolism","core","internal","b2938",TRUE
"URIH","Uridine hydrolase","uri__c + h2o__c --> rib____D__c + ura__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b2162 or b0651 or b0030",TRUE
"ALLPI","Allose 6-phosphate isomerase","all6p__c <=> allul6p__c",-1000,1000,0,"Alternate Carbon Metabolism","core","internal","b4090",TRUE
"ALLK","Allose kinase","all____D__c + atp__c --> h__c + adp__c + all6p__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b4084",TRUE
"ALLULPE","Allulose 6-phosphate epimerase","allul6p__c <=> f6p__c",-1000,1000,0,"Alternate Carbon Metabolism","core","internal","b4085",TRUE
"ADEtex","Adenine transport via diffusion (extracellular to periplasm)","ade__e <=> ade__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"ADNtex","Adenosine transport via diffusion (extracellular to periplasm)","adn__e <=> adn__p",-1000,1000,0,"Transport, Outer Membrane","core","transport","b0411",TRUE
"NADPHQR2","NADPH Quinone Reductase (Ubiquinone-8)","h__c + q8__c + nadph__c --> q8h2__c + nadp__c",0,1000,0,"Oxidative Phosphorylation","core","internal","b3028",TRUE
"NADPHQR3","NADPH Quinone Reductase (Menaquinone-8)","h__c + nadph__c + mqn8__c --> nadp__c + mql8__c",0,1000,0,"Oxidative Phosphorylation","core","internal","b3028",TRUE
"NADPHQR4","NADPH Quinone Reductase (2-Demethylmenaquinone-8)","h__c + 2dmmq8__c + nadph__c --> nadp__c + 2dmmql8__c",0,1000,0,"Oxidative Phosphorylation","core","internal","b3028",TRUE
"GLBRAN2","1,4-alpha-glucan branching enzyme (glycogen -> bglycogen)","glycogen__c --> bglycogen__c",0,1000,0,"Glycolysis/Gluconeogenesis","core","internal","b3432",TRUE
"ASR","Arsenate reductase","2 gthrd__c + aso4__c --> aso3__c + h2o__c + gthox__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","internal","b1064 and b3503",TRUE
"ASO3tex","Arsenite transport via diffusion (extracellular to periplasm)","aso3__e <=> aso3__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"AGMtex","Agmatine transport via diffusion (extracellular to periplasm)","agm__e <=> agm__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"ALAtex","L-alanine transport via diffusion (extracellular to periplasm)","ala____L__e <=> ala____L__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b1377 or b2215 or b0929",TRUE
"BALAtex","Beta-alanine transport via diffusion (extracellular to periplasm)","ala__B__e <=> ala__B__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"DALAtex","D-Alanine transport via diffusion (extracellular to periplasm)","ala____D__e <=> ala____D__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"MANGLYCtex","2-O-alpha-mannosyl-D-glycerate transport via diffusion (extracellular to periplasm)","manglyc__e <=> manglyc__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"EX_frulys__e","Fructoselysine exchange","frulys__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"AMPtex","AMP transport via diffusion (extracellular to periplasm)","amp__e <=> amp__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b2215 or b0241 or b0929 or b1377",TRUE
"METOX1s","Methionine oxidation (spontaneous)","met____L__c + h2o2__c --> h2o__c + metsox__S____L__c",0,1000,0,"Methionine Metabolism","core","internal","s0001",TRUE
"XTSNH","Xanthosine hydrolase","xtsn__c + h2o__c --> rib____D__c + xan__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0030",TRUE
"METOX2s","Methionine oxidation 2 (spontaneous)","met____L__c + h2o2__c --> h2o__c + metsox__R____L__c",0,1000,0,"Methionine Metabolism","core","internal","s0001",TRUE
"FRUURt2rpp","D-fructuronate transport via proton symport, reversible (periplasm)","h__p + fruur__p <=> h__c + fruur__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b4321",TRUE
"FRUURtex","D-fructuronate transport via diffusion (extracellular)","fruur__e <=> fruur__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"ARBtex","L-arabinose transport via diffusion (extracellular to periplasm)","arab____L__e <=> arab____L__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"ARGtex","L-arginine transport via diffusion (extracellular to periplasm)","arg____L__e <=> arg____L__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"INSH","Inosine hydrolase","ins__c + h2o__c --> rib____D__c + hxan__c",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0030",TRUE
"ASCBtex","L-ascorbate transport via diffusion (extracellular to periplasm)","ascb____L__e <=> ascb____L__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"FACOAL100t2pp","Fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling)","h__p + atp__c + coa__c + dca__p --> h__c + ppi__c + dcacoa__c + amp__c",0,1000,0,"Cell Envelope Biosynthesis","core","transport","b1805 or b1701",TRUE
"RIBabcpp","D-ribose transport via ABC system (periplasm)","atp__c + rib____D__p + h2o__c --> h__c + rib____D__c + adp__c + pi__c",0,1000,0,"Transport, Inner Membrane","core","transport","(b4230 and b4227 and b4485 and b4231) or (b3750 and b3751 and b3749 and b3748) or (b4088 and b4086 and b4087)",TRUE
"ECAtpp","Enterobacterial common antigen transferase (flippase, cytoplasm to periplasm)","unagamuf__c --> unagamuf__p",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","transport","b3792",TRUE
"O16AT","Rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate O-acetyltransferase (LPS O16 antigen biosynthesis)","accoa__c + ragund__c --> coa__c + aragund__c",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","internal","b2033",TRUE
"O16GALFT","Galactofuranosyltransferase (LPS O16 antigen biosynthesis)","garagund__c + udpgalfur__c --> h__c + gfgaragund__c + udp__c",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","internal","b2034",TRUE
"O16GLCT2","Glucosyltransferase II (LPS O16 antigen biosynthesis)","udpg__c + gfgaragund__c --> h__c + o16aund__c + udp__c",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","internal","",FALSE
"O16AUNDtpp","O16 antigen (flippase, cytoplasm to periplasm)","o16aund__c --> o16aund__p",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","transport","b2037",TRUE
"O16AP1pp","O16 antigen polymerase (periplasm)","2 o16aund__p --> udcpdp__p + h__p + o16a2und__p",0,1000,0,"Lipopolysaccharide Biosynthesis / Recycling","core","internal","b2027 and b2035",TRUE
"GPDDA3pp","Glycerophosphodiester phosphodiesterase (Glycerophosphoserine)","h2o__p + g3ps__p --> h__p + ser____L__p + glyc3p__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b2239",TRUE
"GPDDA4pp","Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)","h2o__p + g3pg__p --> h__p + glyc__p + glyc3p__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b2239",TRUE
"GPDDA2pp","Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)","h2o__p + g3pe__p --> h__p + glyc3p__p + etha__p",0,1000,0,"Glycerophospholipid Metabolism","core","internal","b2239",TRUE
"FACOAL120t2pp","Fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling)","h__p + atp__c + ddca__p + coa__c --> h__c + ddcacoa__c + ppi__c + amp__c",0,1000,0,"Cell Envelope Biosynthesis","core","transport","b1701 or b1805",TRUE
"GLYCAt2rpp","D-glycerate transport via proton symport, reversible (periplasm)","h__p + glyc____R__p <=> h__c + glyc____R__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b3127 or b2789",TRUE
"GLYCAtex","D-glycerate transport via diffusion (extracellular to periplasm)","glyc____R__e <=> glyc____R__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"FACOAL140t2pp","Fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling)","h__p + atp__c + ttdca__p + coa__c --> h__c + tdcoa__c + ppi__c + amp__c",0,1000,0,"Cell Envelope Biosynthesis","core","transport","b1701 or b1805",TRUE
"EX_enlipa__e","Phosphoethanolamine KDO(2)-lipid (A) exchange","enlipa__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"BUTtex","Butyrate transport via diffusion (extracellular to periplasm)","but__e <=> but__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"EX_hacolipa__e","Hepta-acylated core oligosaccharide lipid A (E. coli) exchange","hacolipa__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"AGM4PCP","N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide L,D-carboxypeptidase","anhgm4p__c + h2o__c --> anhgm3p__c + ala____D__c",0,1000,0,"Murein Recycling","core","internal","b1192",TRUE
"4PCP","Tetrapeptide L,D-carboxypeptidase","LalaDgluMdapDala__c + h2o__c --> ala____D__c + LalaDgluMdap__c",0,1000,0,"Murein Recycling","core","internal","b1192",TRUE
"FE3HOXtonex","Fe(III)hydroxamine transport via ton system (extracellular)","h__p + fe3hox__e --> h__c + fe3hox__p",0,1000,0,"Transport, Outer Membrane","core","transport","(b1252 and b3005 and b3006) and b0150",TRUE
"CU2abcpp","Copper (Cu+2) ABC transporter (periplasm)","atp__c + cu2__c + h2o__c --> cu2__p + h__c + adp__c + pi__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3469",TRUE
"COBALT2abcpp","Cobalt (Co+2) ABC transporter (periplasm)","atp__c + cobalt2__c + h2o__c --> h__c + adp__c + pi__c + cobalt2__p",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3469",TRUE
"NI2abcpp","Nickle (Ni+2) ABC transporter (periplasm)","ni2__c + atp__c + h2o__c --> h__c + adp__c + pi__c + ni2__p",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b3469",TRUE
"MG2uabcpp","Magnesium (Mg+2) ABC transporter (ubtake, periplasm)","atp__c + mg2__p + h2o__c --> h__c + mg2__c + adp__c + pi__c",0,1000,0,"Inorganic Ion Transport and Metabolism","core","transport","b4242",TRUE
"4PCPpp","Tetrapeptide L,D-carboxypeptidase (periplasm)","h2o__p + LalaDgluMdapDala__p --> LalaDgluMdap__p + ala____D__p",0,1000,0,"Murein Recycling","core","internal","b2175",TRUE
"HCYSMT2","Homocysteine Methyltransferase","mmet__c + hcys____L__c --> h__c + 2 met____L__c",0,1000,0,"Methionine Metabolism","core","internal","b0261",TRUE
"FALDH2","Formaldehyde dehydrogenase","nad__c + hmgth__c <=> h__c + Sfglutth__c + nadh__c",-1000,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b0356",TRUE
"CHLtex","Choline transport via diffusion (extracellular to periplasm)","chol__e <=> chol__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"GLYBabcpp","Glycine betaine transport via ABC system (periplasm)","atp__c + h2o__c + glyb__p --> h__c + glyb__c + adp__c + pi__c",0,1000,0,"Transport, Inner Membrane","core","transport","(b2131 and b2129 and b2130 and b2128) or (b2677 and b2679 and b2678)",TRUE
"GLYC3Pt6pp","Glycerol-3-phosphate : phosphate antiporter (periplasm)","pi__c + glyc3p__p --> glyc3p__c + pi__p",0,1000,0,"Transport, Inner Membrane","core","transport","b2240",TRUE
"MMETtex","S-methyl-L-methionine transport via diffusion (extracellular to periplasm)","mmet__e <=> mmet__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"FE3tex","Iron (III) transport via diffusion (extracellular to periplasm)","fe3__e <=> fe3__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"MG2tex","Magnesium (Mg+2) transport via diffusion (extracellular to periplasm)","mg2__e <=> mg2__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"Zn2tex","Zinc (Zn+2) transport via diffusion (extracellular to periplasm)","zn2__e <=> zn2__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"MMETt2pp","S-methylmethionine permease (periplasm)","h__p + mmet__p --> h__c + mmet__c",0,1000,0,"Transport, Inner Membrane","core","transport","b0260",TRUE
"CD2tex","Cadmium (Cd+2) transport via diffusion (extracellular to periplasm)","cd2__e <=> cd2__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"GLYCLTt4pp","Glycolate transport via sodium symport (periplasm)","na1__p + glyclt__p --> glyclt__c + na1__c",0,1000,0,"Transport, Inner Membrane","core","transport","b4067",TRUE
"GLYCtpp","Glycerol transport via channel (periplasm)","glyc__c <=> glyc__p",-1000,1000,0,"Transport, Inner Membrane","core","transport","s0001 or b3927",TRUE
"H2Otpp","H2O transport via diffusion (periplasm)","h2o__p <=> h2o__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","s0001 or b0875",TRUE
"GLNabcpp","L-glutamine transport via ABC system (periplasm)","atp__c + gln____L__p + h2o__c --> h__c + adp__c + pi__c + gln____L__c",0,1000,0,"Transport, Inner Membrane","core","transport","b0811 and b0809 and b0810",TRUE
"CO2tex","CO2 transport via diffusion (extracellular to periplasm)","co2__e <=> co2__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"GLUabcpp","L-glutamate transport via ABC system (periplasm)","atp__c + h2o__c + glu____L__p --> h__c + adp__c + pi__c + glu____L__c",0,1000,0,"Transport, Inner Membrane","core","transport","b0653 and b0655 and b0654 and b0652",TRUE
"GLUABUTt7pp","4-aminobutyrate/glutamate antiport (periplasm)","4abut__c + glu____L__p <=> 4abut__p + glu____L__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b1492",TRUE
"GLUt2rpp","L-glutamate transport via proton symport, reversible (periplasm)","h__p + glu____L__p <=> h__c + glu____L__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b4077",TRUE
"HCINNMt2rpp","3-hydroxycinnamic acid transport via proton symport, reversible (periplasm)","h__p + 3hcinnm__p <=> h__c + 3hcinnm__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b0353",TRUE
"HISabcpp","L-histidine transport via ABC system (periplasm)","his____L__p + atp__c + h2o__c --> h__c + adp__c + pi__c + his____L__c",0,1000,0,"Transport, Inner Membrane","core","transport","b2307 and b2306 and b2308 and b2309",TRUE
"HISt2rpp","L-histidine reversible transport via proton symport (periplasm)","h__p + his____L__p <=> h__c + his____L__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b0112",TRUE
"CBIAT","Cobinamide adenyltransferase","h__c + atp__c + cbi__c <=> pppi__c + adocbi__c",-1000,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b1270",TRUE
"GLUt4pp","Na+/glutamate symport (periplasm)","na1__p + glu____L__p --> glu____L__c + na1__c",0,1000,0,"Transport, Inner Membrane","core","transport","b3653",TRUE
"GLYALDtpp","Glyceraldehyde facilitated diffusion (periplasm)","glyald__p <=> glyald__c",-1000,1000,0,"Transport, Inner Membrane","core","transport","b3927",TRUE
"CRNtex","L-carnitine transport via diffusion (extracellular to periplasm)","crn__e <=> crn__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"EX_etha__e","Ethanolamine exchange","etha__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"ACGK","Acetylglutamate kinase","atp__c + acglu__c --> adp__c + acg5p__c",0,1000,0,"Arginine and Proline Metabolism","core","internal","b3959",TRUE
"LYSabcpp","L-lysine transport via ABC system (periplasm)","atp__c + h2o__c + lys____L__p --> h__c + adp__c + pi__c + lys____L__c",0,1000,0,"Transport, Inner Membrane","core","transport","b2308 and b2306 and b2310 and b2307",TRUE
"COBALT2tex","Cobalt (Co+2) transport via diffusion (extracellular to periplasm)","cobalt2__e <=> cobalt2__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"LCTSt3ipp","Lactose transport via proton aniport (periplasm)","lcts__c + h__p --> h__c + lcts__p",0,1000,0,"Transport, Inner Membrane","core","transport","b1528 or b2170 or b0070",TRUE
"PPK2","Polyphosphate kinase","atp__c + ppi__c --> pppi__c + adp__c",0,1000,0,"Oxidative Phosphorylation","core","internal","b2501",TRUE
"ARBt3ipp","L-arabinose transport via proton antiport (periplasm)","h__p + arab____L__c --> h__c + arab____L__p",0,1000,0,"Transport, Inner Membrane","core","transport","b1528",TRUE
"14GLUCANabcpp","1,4-alpha-D-glucan transport via ABC system (periplasm)","14glucan__p + atp__c + h2o__c --> h__c + adp__c + pi__c + 14glucan__c",0,1000,0,"Transport, Inner Membrane","core","transport","b4032 and b4034 and b4035 and b4033",TRUE
"14GLUCANtexi","1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible","14glucan__e --> 14glucan__p",0,1000,0,"Transport, Outer Membrane","core","transport","b4036",TRUE
"DINStex","Deoxyinosine transport via diffusion (extracellular to periplasm)","din__e <=> din__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"DHPTPE","Dihydroneopterin triphosphate 2'-epimerase","ahdt__c <=> dhmptp__c",-1000,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b2303",TRUE
"PPDOy","Propane-1,2-diol:NADP+ 1-oxidoreductase","h__c + nadph__c + lald____D__c --> 12ppd____R__c + nadp__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b0325",TRUE
"FALGTHLs","Formaldehyde glutathione ligase (spontaneous)","gthrd__c + fald__c <=> hmgth__c",-1000,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","s0001",TRUE
"NTD12pp","5'-nucleotidase (dIMP) (periplasm)","h2o__p + dimp__p --> din__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b0480 or b4055",TRUE
"PPA2","Inorganic triphosphatase","pppi__c + h2o__c --> h__c + pi__c + ppi__c",0,1000,0,"Anaplerotic Reactions","core","internal","b2502 or b2744",TRUE
"DIMPtex","DIMP transport via diffusion (extracellular to periplasm)","dimp__e <=> dimp__p",-1000,1000,0,"Transport, Outer Membrane Porin","core","transport","b0241 or b0929 or b1377 or b2215",TRUE
"EX_hdca__e","Hexadecanoate (n-C16:0) exchange","hdca__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"EX_glcr__e","D-Glucarate exchange","glcr__e -->",0,1000,0,"Extracellular exchange","boundary","exchange","",FALSE
"GNK","Gluconokinase","atp__c + glcn__c --> h__c + adp__c + 6pgc__c",0,1000,0,"Alternate Carbon Metabolism","core","internal","b3437 or b4268",TRUE
"HMBS","Hydroxymethylbilane synthase","h2o__c + 4 ppbng__c --> 4 nh4__c + hmbil__c",0,1000,0,"Cofactor and Prosthetic Group Biosynthesis","core","internal","b3805",TRUE
"3NTD7pp","3'-nucleotidase (AMP) (periplasm)","h2o__p + 3amp__p --> adn__p + pi__p",0,1000,0,"Nucleotide Salvage Pathway","core","internal","b4213 or b0383",TRUE
